0,nospec_no_specifier_test,1616588665,0
1,nospec_empty_string,1616588665,0
2,nospec_some_escaped_chars,1616588665,0
3,nospec_successive_5_5,1616588665,0
4,nospec_successive_2_9,1616588665,0
5,nospec_successive_8_3,1616588665,0
6,pct_basic,1616588665,1616255367
7,pct_5w,1616588665,1616523470
8,pct_5wlj,1616588665,1616523470
9,pct_5wzp,1616588665,1616523470
10,pct_5wljzp,1616588665,1616523470
11,nocrash_nullspec_basic,1616588665,0
12,nocrash_nullspec_5w,1616588665,0
13,nocrash_nullspec_5wzp,1616588665,0
14,nocrash_nullspec_5wzplj,1616588665,0
15,nocrash_nullspec_5wlj,1616588665,0
16,s_basic_string_expansion,1616588665,0
17,s_only_string_expansion,1616588665,0
18,s_two_string_expansions,1616588665,0
19,s_two_string_expansions2,1616588665,0
20,s_empty_string_expansion,1616588665,0
21,s_full_then_empty_string,1616588665,0
22,s_empty_then_full_string,1616588665,0
23,s_three_strings,1616588665,0
24,s_space_padded_field_width,1616588665,1616239555
25,s_space_padded_field_width2,1616588665,1616239555
26,s_space_padded_over_field_width,1616588665,0
27,s_space_padded_field_width_lj,1616588665,1616239555
28,s_space_padded_field_width2_lj,1616588665,1616239555
29,s_space_padded_over_field_width_lj,1616588665,0
30,s_string_prec_notrunc,1616588665,1616239555
31,s_string_prec_trunc,1616588665,1616239555
32,s_string_prec_default,1616588665,1616239555
33,s_string_prec_zero,1616588665,1616239555
34,s_two_strings_prec_2trunc,1616588665,1616239555
35,s_two_strings_prec_1trunc_a,1616588665,1616239555
36,s_two_strings_prec_1trunc_b,1616588665,1616239555
37,s_two_strings_prec_0trunc,1616588665,1616239555
38,s_string_prec_width_notrunc,1616588665,1616239555
39,s_string_prec_width_trunc,1616588665,1616239555
40,s_string_prec_width_notrunc_lj,1616588665,1616239555
41,s_string_prec_width_trunc_lj,1616588665,1616239555
42,s_two_s_prec_width_2fit_0trunc,1616588665,1616239555
43,s_two_s_prec_width_1fit_a_0trunc,1616588665,1616239555
44,s_two_s_prec_width_1fit_b_0trunc,1616588665,1616239555
45,s_two_s_prec_width_0fit_0trunc,1616588665,1616239555
46,s_two_s_prec_width_2fit_1trunc_a,1616588665,1616239555
47,s_two_s_prec_width_1fit_a_1trunc_a,1616588665,1616239555
48,s_two_s_prec_width_1fit_b_1trunc_a,1616588665,1616239555
49,s_two_s_prec_width_0fit_1trunc_a,1616588665,1616239555
50,s_two_s_prec_width_2fit_1trunc_b,1616588665,1616239555
51,s_two_s_prec_width_1fit_a_1trunc_b,1616588665,1616239555
52,s_two_s_prec_width_1fit_b_1trunc_b,1616588665,1616239555
53,s_two_s_prec_width_0fit_1trunc_b,1616588665,1616239555
54,s_two_s_prec_width_2fit_2trunc,1616588665,1616239555
55,s_two_s_prec_width_1fit_a_2trunc,1616588665,1616239555
56,s_two_s_prec_width_1fit_b_2trunc,1616588665,1616239555
57,s_two_s_prec_width_0fit_2trunc,1616588665,1616239555
58,s_two_s_prec_width_2trunc,1616588665,1616239555
59,s_two_strings_lj_and_rj,1616588665,1616239555
60,s_two_strings_rj_and_lj,1616588665,1616239555
61,s_null_basic_string_expansion,1616588665,0
62,s_null_only_string_expansion,1616588665,0
63,s_null_space_padded_field_width,1616588665,1616239555
64,s_null_space_padded_over_field_width,1616588665,0
65,s_null_space_padded_field_width_lj,1616588665,1616239555
66,s_null_space_padded_field_width2_lj,1616588665,1616239555
67,s_null_space_padded_over_field_width_lj,1616588665,0
68,s_null_string_prec_notrunc,1616588665,0
69,s_null_string_prec_trunc,1616588665,1616239555
70,s_null_string_prec_default,1616588665,1616239555
71,s_null_string_prec_zero,1616588665,1616239555
72,s_basic_s_hidden,1616588665,0
73,s_width_3_s_hidden,1616588665,1616239555
74,s_width_9_s_hidden,1616588665,1616239555
75,s_prec_no_width_s_hidden,1616588665,1616239555
76,s_prec_9_no_width_s_hidden,1616588665,1616239555
77,s_prec_03_no_width_s_hidden,1616588665,1616239555
78,s_prec_09_no_width_s_hidden,1616588665,1616239555
79,s_prec_03_no_width_s_null,1616588665,1616239555
80,s_prec_09_no_width_s_null,1616588665,1616239555
81,s_prec_00_no_width_s_nullchar,1616588665,0
82,s_prec_01_no_width_s_nullchar,1616588665,1616239555
83,s_prec_03_no_width_s_nullchar,1616588665,1616088565
84,s_prec_09_no_width_s_nullchar,1616588665,1616088565
85,s_prec_0_width_3_s_hidden,1616588665,1616239555
